chunk_id,content
33,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
34,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
35,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
36,"dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
37,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
38,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
39,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
40,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
41,dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
42,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
43,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
44,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
45,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
46,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois"
47,"dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
48,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
49,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
50,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
51,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
52,dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
53,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
54,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
55,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
56,"dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois"
57,dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
58,dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois dois
